candidate_id,title,year,publication_date_from_url,publisher,url,retrieved_text_words,retrieved_text_sha256,evidence_class,event_terms,social_terms,corporate_terms,decision_status,final_decision,reason_code,decision_note,decision_provenance
DISC-MEDIA-0349,Da Appropriation Of Marikana And Life Esidimeni Names Is Crude Partly Political Electioneering,2019,2019-01-18,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2019-01-18-da-appropriation-of-marikana-and-life-esidimeni-names-is-crude-partly-political-electioneering/,1063,f47a5adf9d854a3da7cd5fba1d46fe96129951ad98880f5de910e20a7c1dca03,strong_case_context_supported,worker_miner;shooting_death;wage,housing;justice_accountability,share_price;earnings_results;funding_debt,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0350,As We Commemorate Marikana Reconciliation Should Be Our Priority,2019,2019-08-15,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2019-08-15-as-we-commemorate-marikana-reconciliation-should-be-our-priority/,467,fc9b902c42c99f787a304a40eeb6a93a3d7a0537be9880f4e46767e0530c5346,strong_case_context_supported,worker_miner;police;shooting_death;wage;union;protest_unrest,community;justice_accountability,,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0351,Marikana Memories A Place Of Hard Hearts Cold Courage And Brutal Vengeance,2019,2019-08-18,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2019-08-18-marikana-memories-a-place-of-hard-hearts-cold-courage-and-brutal-vengeance/,2518,6bfa5450734bf8b7d1471e7a00d161c4585152144aa5b919b7251c4ae56823f5,strong_case_context_supported,worker_miner;police;shooting_death;wage;union;protest_unrest,housing;community;justice_accountability,share_price;transaction,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0352,Peace Process In Jeopardy As Another Marikana Num Member Is Murdered,2019,2019-11-06,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2019-11-06-peace-process-in-jeopardy-as-another-marikana-num-member-is-murdered/,509,eed99747ff3a741a35f0c54525578283dc0d2e7a4fb2d9c0a50019f12b48d8a7,strong_case_context_supported,strike;worker_miner;police;shooting_death;wage;union;protest_unrest,,earnings_results;exploration_project,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0353,Dear President Ramaphosa Rein In The Security Forces Before We Have Another Marikana,2020,2020-04-14,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2020-04-14-dear-president-ramaphosa-rein-in-the-security-forces-before-we-have-another-marikana/,786,e07e4edf9391474978a17be1ff5a7cb0ba9809c313a16424aba80f3cc52a1fc6,strong_case_context_supported,police;shooting_death;protest_unrest,community;commission_inquiry,,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0354,Marikana The Long Wait For Truth Justice And Compensation,2020,2020-08-14,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2020-08-14-marikana-the-long-wait-for-truth-justice-and-compensation/,619,7002b548e698f6370f26e61bd0378313a8f2b43da44d44f9ceed3d53ba04b302,strong_case_context_supported,strike;worker_miner;police;koppie,justice_accountability;commission_inquiry,earnings_results;transaction,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0355,Mauritius To Marikana Lessons For Zondo From Past Commissions,2020,2020-10-05,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2020-10-05-mauritius-to-marikana-lessons-for-zondo-from-past-commissions/,2387,7b8cf490d14a6eb5709b69893a0e0bb02ed4cc3a5245e2c584d9f710ad68270c,strong_case_context_supported,worker_miner;police;shooting_death;protest_unrest,justice_accountability;commission_inquiry,earnings_results;funding_debt,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0356,The Marikana Memorial Lecture Lessons We Learnt From That Fateful Day,2021,2021-08-17,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2021-08-17-the-marikana-memorial-lecture-lessons-we-learnt-from-that-fateful-day/,933,a6d5ccb85f9af7ab1bd486abac6ada76e061557086ebb5830eb649249e0df599,strong_case_context_supported,shooting_death,community,share_price,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0357,I Heard The Machine Gun Fire Sound Of Police Shooting Down The Mineworkers In Marikana How Did We Come To This,2021,2021-08-18,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2021-08-18-i-heard-the-machine-gun-fire-sound-of-police-shooting-down-the-mineworkers-in-marikana-how-did-we-come-to-this/,938,3a3f40f7cc6453e6f76ea9f85da08e1b5bfe3539fe40523dd78c38faee97afc1,strong_case_context_supported,worker_miner;shooting_death;wage;koppie,community;justice_accountability,,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0358,We Remember Marikana Will The Government And President Ramaphosa Also Remember The Massacre 10 Years Later,2022,2022-02-22,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2022-02-22-we-remember-marikana-will-the-government-and-president-ramaphosa-also-remember-the-massacre-10-years-later/,655,8ae050fa0689e37b5fb5e5db3a1851be97e9c6824e54bdd4b1b4273ad3c998f3,strong_case_context_supported,strike;worker_miner;police;shooting_death;wage,,production_output,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0359,Minister Thulas Nxesi Beware Another Marikana Brewing While You Sleep,2022,2022-05-08,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2022-05-08-minister-thulas-nxesi-beware-another-marikana-brewing-while-you-sleep/,784,167be39d58fc9dcc683feb9c2082f1431c04df740ee31ea096dc20c4f09a95e7,strong_case_context_supported,strike;worker_miner;police;shooting_death;wage;union;protest_unrest;koppie,,,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0360,Lets Never Forget The Marikana Massacre And Start The Daunting Task Of Building A Social Pact,2022,2022-08-18,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2022-08-18-lets-never-forget-the-marikana-massacre-and-start-the-daunting-task-of-building-a-social-pact/,1201,74777ea08233fe763a13945e1d5f2c88fc5977b0dafc6d3f37370599e03b2ebd,strong_case_context_supported,worker_miner;police;shooting_death;union;protest_unrest,housing;community,,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0361,Marikana 11 Years On Where Little Has Changed And Justice Still Evades Us,2023,2023-08-15,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2023-08-15-marikana-11-years-on-where-little-has-changed-and-justice-still-evades-us/,847,97007ddc20fef514e4e1d8a8d20f4c0c63bb0c4364b67eeb9b4282050a3f819d,strong_case_context_supported,police;shooting_death;union,justice_accountability;commission_inquiry,share_price;transaction,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0362,46 Year Old Man Dies In Accident At Lonmin Mine,2018,2018-10-02,Engineering News,https://www.engineeringnews.co.za/article/46-year-old-man-dies-in-accident-at-lonmin-mine-2018-10-02,413,a66526c1e8fa9bca1faeeb8fb46146d565b5ccbaee6fc7083922236e06a75566,ambiguous_low_signal,worker_miner,,earnings_results;exploration_project,final_batch_02,exclude,exclude_other_mine_or_event,"Excluded after explicit row-level review: this is a later isolated operational mine/shaft accident or fatality, not the August 2012 Marikana killings, their justice/accountability process, or another declared longitudinal case theme.",review_batch_02_explicit_id_review_2026-08-23
DISC-MEDIA-0363,Amcu Blasts Zuma Over Marikana Plan,2016,2016-12-13,Engineering News,https://www.engineeringnews.co.za/article/amcu-blasts-zuma-over-marikana-plan-2016-12-13-1,962,86fdfd15c6007cd967f61ac82a567bbf94b0f230b895ecd184128c8522e90800,strong_case_context_supported,strike;worker_miner;police;shooting_death;wage;union;protest_unrest,justice_accountability;commission_inquiry,earnings_results,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0364,Amcu Calls For Inquest Into South African Mining Fatalities Another Person Dies At Marikana,2021,2021-11-23,Engineering News,https://www.engineeringnews.co.za/article/amcu-calls-for-inquest-into-south-african-mining-fatalities-another-person-dies-at-marikana-2021-11-23,636,45b5a9ccaa5d3142277c4b338571d3c707c31c2ee92497d8228e8ba1e6f38da4,strong_case_context_supported,worker_miner;shooting_death;union,housing,earnings_results;exploration_project,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0365,Amcu Laments Lack Of Consultation Over Sibanye Stillwaters Acquisition Of Lonmin,2017,2017-12-15,Engineering News,https://www.engineeringnews.co.za/article/amcu-laments-lack-of-consultation-over-sibanye-stillwaters-acquisition-of-lonmin-2017-12-15,653,b89d9821674dcde606a3e4c50fda8a48d7b326483da99cb43c1f4bb85da5c11d,strong_case_context_supported,worker_miner;shooting_death;union,,share_price;earnings_results;transaction,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0366,Amcu Lonmin Find Strike Averting Meeting Point Deputy President,2013,2013-06-21,Engineering News,https://www.engineeringnews.co.za/article/amcu-lonmin-find-strike-averting-meeting-point-deputy-president-2013-06-21,1132,25a355b8a61344e281e8d3b5221bbc4f595f13807addceff30997eb6ed86e979,possible_substantive_case_context,strike;worker_miner;wage;union;protest_unrest,,earnings_results,final_batch_02,include,include_case_central,"Included after explicit row-level review under the locked longitudinal scope: the record substantively concerns Lonmin labour relations, AMCU/NUM dynamics, wages, strike/work-stoppage activity, 2014 platinum-strike effects, or living/community conditions rather than routine corporate reporting.",review_batch_02_explicit_id_review_2026-08-23
DISC-MEDIA-0367,Amcu Lonmin Talks Reach Deadlock Formal Arbitration To Start,2013,2013-05-23,Engineering News,https://www.engineeringnews.co.za/article/amcu-lonmin-talks-reach-deadlock-formal-arbitration-to-start-2013-05-23,538,2cfd9f9de83584d3bcaacc0dc3f30c4291e8538c7c334e371787497e0491c107,possible_substantive_case_context,worker_miner;union,commission_inquiry,earnings_results,final_batch_02,include,include_case_central,"Included after explicit row-level review under the locked longitudinal scope: the record substantively concerns Lonmin labour relations, AMCU/NUM dynamics, wages, strike/work-stoppage activity, 2014 platinum-strike effects, or living/community conditions rather than routine corporate reporting.",review_batch_02_explicit_id_review_2026-08-23
DISC-MEDIA-0368,Amcu Moves To Overturn Sibanyes Lonmin Deal,2018,2018-12-20,Engineering News,https://www.engineeringnews.co.za/article/amcu-moves-to-overturn-sibanyes-lonmin-deal-2018-12-20,447,7cc11257f3a14830bc1b8fd0512852051ed06cbfbe118b18ca479a16acbeac1d,possible_substantive_case_context,worker_miner;union,,share_price;earnings_results;transaction,final_batch_05,include,include_lonmin_ownership_transition_labour_governance,"Included under the prospectively declared ownership-transition scope because the Sibanye-Lonmin transition is substantively tied to jobs, retrenchment, union contestation, community conditions or competition governance.",review_batch_05_explicit_residual_2026-08-23
DISC-MEDIA-0369,Amcu Slams Lonmin Sibanye Merger Over Magnitude Of Job Losses At Appeal Court,2019,2019-04-08,Engineering News,https://www.engineeringnews.co.za/article/amcu-slams-lonmin-sibanye-merger-over-magnitude-of-job-losses-at-appeal-court-2019-04-08,900,054193fc12556c9b57f1ef04f34321828f76523b287ddcf5e9b1f98418bcdd62,possible_substantive_case_context,worker_miner;union,community;commission_inquiry,earnings_results;transaction;commodity_market,final_batch_04,include,include_lonmin_ownership_transition_labour_governance,"Included after source-specific Batch-04 review under the prospectively declared ownership-transition scope: the Sibanye-Lonmin transition is substantively tied to union contestation, job losses/retrenchment or community/labour governance.",review_batch_04_source_specific_2026-08-23
DISC-MEDIA-0370,Amcu Stands Firm On R12 500 Demand Lonmin Calls On Union To Reconsider 9,2014,2014-04-03,Engineering News,https://www.engineeringnews.co.za/article/amcu-stands-firm-on-r12-500-demand-lonmin-calls-on-union-to-reconsider-9-2014-04-03,812,040191d4838fb1777e4c09bf3b6553008fa940f303d62c3ea45a45d3654639b0,possible_substantive_case_context,strike;worker_miner;wage;union,community;commission_inquiry,earnings_results;exploration_project,final_batch_02,include,include_case_central,"Included after explicit row-level review under the locked longitudinal scope: the record substantively concerns Lonmin labour relations, AMCU/NUM dynamics, wages, strike/work-stoppage activity, 2014 platinum-strike effects, or living/community conditions rather than routine corporate reporting.",review_batch_02_explicit_id_review_2026-08-23
DISC-MEDIA-0371,Amcu Threatens To Strike At Lonmin Operations,2013,2013-06-06,Engineering News,https://www.engineeringnews.co.za/article/amcu-threatens-to-strike-at-lonmin-operations-2013-06-06,604,1f53422de2bba37da8d1e9bb59183e6f09c208f328f4f5ac6e95e441ea3e5af1,possible_substantive_case_context,strike;worker_miner;union,commission_inquiry,earnings_results,final_batch_02,include,include_case_central,"Included after explicit row-level review under the locked longitudinal scope: the record substantively concerns Lonmin labour relations, AMCU/NUM dynamics, wages, strike/work-stoppage activity, 2014 platinum-strike effects, or living/community conditions rather than routine corporate reporting.",review_batch_02_explicit_id_review_2026-08-23
DISC-MEDIA-0372,Amcu To Commemorate Marikana Celebrate Womens Month With Upcoming Events,2021,2021-08-11,Engineering News,https://www.engineeringnews.co.za/article/amcu-to-commemorate-marikana-celebrate-womens-month-with-upcoming-events-2021-08-11,661,d879c96a5683930458fa9a8d9341ed05b04d03b54117cd8c920037b02085d6fb,strong_case_context_supported,strike;worker_miner;shooting_death;wage;union;protest_unrest,community,earnings_results,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0373,Amcu To Serve Strike Notice On Lonmin Implats,2014,2014-01-17,Engineering News,https://www.engineeringnews.co.za/article/amcu-to-serve-strike-notice-on-lonmin-implats-2014-01-17,516,7fab7385435a0c56a76e860aba6cc0d4e50e1b849df7fd7daaa262667a095d9b,possible_substantive_case_context,strike;worker_miner;wage;union,commission_inquiry,earnings_results,final_batch_02,include,include_case_central,"Included after explicit row-level review under the locked longitudinal scope: the record substantively concerns Lonmin labour relations, AMCU/NUM dynamics, wages, strike/work-stoppage activity, 2014 platinum-strike effects, or living/community conditions rather than routine corporate reporting.",review_batch_02_explicit_id_review_2026-08-23
DISC-MEDIA-0374,Amnesty Condemns Lonmin Housing As Miner Sees More Spending Cuts,2016,2016-08-15,Engineering News,https://www.engineeringnews.co.za/article/amnesty-condemns-lonmin-housing-as-miner-sees-more-spending-cuts-2016-08-15,692,959284e35317985fa96aec94a746874fe3f2c6535b5101008d4019c69e6b06ae,strong_case_context_supported,worker_miner;police;shooting_death;protest_unrest,housing;slp;commission_inquiry,earnings_results;funding_debt;dividend_rights;commodity_market,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0375,Amplats Lonmin Workers To Strike In Support Of Sibanyes Gold Employees,2019,2019-02-21,Engineering News,https://www.engineeringnews.co.za/article/amplats-lonmin-workers-to-strike-in-support-of-sibanyes-gold-employees-2019-02-21,710,2ce9ff4e49c23e55043275b4afffd036c45453205f41275677598605dda65fda,possible_substantive_case_context,strike;worker_miner;wage;union,,share_price;earnings_results;production_output;transaction,final_batch_05,exclude,exclude_other_mine_or_event,"Excluded after source-specific review: this is a later independent accident, shooting or labour event outside the declared Marikana/Lonmin case themes.",review_batch_05_explicit_residual_2026-08-23
DISC-MEDIA-0376,Announcement On Farlam Inquiry Soon Nhleko,2016,2016-04-22,Engineering News,https://www.engineeringnews.co.za/article/announcement-on-farlam-inquiry-soon-nhleko-2016-04-22,578,8dbddc3d96f4a21506aa90e99fd2da691d0b33b77952756f6066d0295664d31a,strong_case_context_supported,strike;police;shooting_death;protest_unrest,community;commission_inquiry,earnings_results,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0377,Bank Says Lonmin Investors Should Reject Sibanye Offer,2019,2019-05-24,Engineering News,https://www.engineeringnews.co.za/article/bank-says-lonmin-investors-should-reject-sibanye-offer-2019-05-24,636,cf9d193bc7b2e59fbdd77c1f79fd53a6c6681de82baa93d176a07e46f2dad50e,likely_routine_corporate_signal,worker_miner,,share_price;earnings_results;transaction;exploration_project;commodity_market,final_batch_02,exclude,exclude_general_corporate_financial,"Excluded after explicit row-level review: the substantive focus is routine corporate finance, management, securities, transaction/deal mechanics, production/market outlook, contracting or non-South-African asset activity rather than the Marikana/Lonmin policy case.",review_batch_02_explicit_id_review_2026-08-23
DISC-MEDIA-0378,Bapo Cancel Protest March Against Lonmin After Reaching New Employment Deal,2015,2015-06-17,Engineering News,https://www.engineeringnews.co.za/article/bapo-cancel-protest-march-against-lonmin-after-reaching-new-employment-deal-2015-06-17,685,cb54a9dcc41c76e674d821d58c19fbfd068dbd1361aecd094902508a5e6ca8c5,strong_case_context_supported,worker_miner;protest_unrest,community,earnings_results,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0379,Battle To Keep Lonmin Platinum Deal Alive Hinges On The Rand,2018,2018-03-09,Engineering News,https://www.engineeringnews.co.za/article/battle-to-keep-lonmin-platinum-deal-alive-hinges-on-the-rand-2018-03-09,914,a29b0d085b711d4ed677e8829f8590a783421a6079f9ee8c6b350f24a4c06bad,likely_routine_corporate_signal,worker_miner,,share_price;earnings_results;production_output;funding_debt;transaction;commodity_market,final_batch_02,exclude,exclude_general_corporate_financial,"Excluded after explicit row-level review: the substantive focus is routine corporate finance, management, securities, transaction/deal mechanics, production/market outlook, contracting or non-South-African asset activity rather than the Marikana/Lonmin policy case.",review_batch_02_explicit_id_review_2026-08-23
DISC-MEDIA-0380,Beamish Appointment As Lonmin Chair Made Permanent,2014,2014-07-22,Engineering News,https://www.engineeringnews.co.za/article/beamish-appointment-as-lonmin-chair-made-permanent-2014-07-22,424,182dc5c513e3082662d8589b0d1b29e990ba1f3813352983b69b4d39bcc6a439,ambiguous_low_signal,strike;worker_miner,,earnings_results;production_output,final_batch_02,exclude,exclude_general_corporate_financial,"Excluded after explicit row-level review: the substantive focus is routine corporate finance, management, securities, transaction/deal mechanics, production/market outlook, contracting or non-South-African asset activity rather than the Marikana/Lonmin policy case.",review_batch_02_explicit_id_review_2026-08-23
DISC-MEDIA-0381,Bid To Have Lonmins Mining Licence Suspended Heads To Court,2018,2018-10-25,Engineering News,https://www.engineeringnews.co.za/article/bid-to-have-lonmins-mining-licence-suspended-heads-to-court-2018-10-25,1302,ce75a47aae6dbcb33bd8e1abeb155fe6a2482d2b5e301d60744646ed84c7932d,strong_case_context_supported,worker_miner;shooting_death,housing;community;slp;justice_accountability,earnings_results;transaction,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0382,Bright Interims Better Output Lift Lonmin Share Price,2016,2016-05-16,Engineering News,https://www.engineeringnews.co.za/article/bright-interims-better-output-lift-lonmin-share-price-2016-05-16,723,375662abfc4005274490dacd252f89adf0e657955f464af19d35d81239f62166,possible_substantive_case_context,worker_miner;shooting_death;wage,,share_price;earnings_results;production_output;funding_debt;transaction;exploration_project;commodity_market,final_batch_05,exclude,exclude_general_corporate_financial,"Excluded after explicit Batch-05 review: substantive focus is routine production, plant/project activity, management, finance, market performance, or pure transaction/procedural deal mechanics rather than the Marikana/Lonmin policy case.",review_batch_05_explicit_residual_2026-08-23
DISC-MEDIA-0383,Britains Competition Watchdog To Look Into Sibanye Lonmin Deal,2018,2018-05-15,Engineering News,https://www.engineeringnews.co.za/article/britains-competition-watchdog-to-look-into-sibanye-lonmin-deal-2018-05-15,770,1c005a672cfe3b74193d4a09f700981372df164ce5f57c576c1ecb61950c0e64,possible_substantive_case_context,worker_miner;wage;union,commission_inquiry,share_price;earnings_results;production_output;funding_debt;transaction,final_batch_06,include,include_lonmin_ownership_transition_labour_governance,"Included under the prospectively declared Lonmin-to-Sibanye ownership-transition/public-interest scope: jobs, competition review, SLP/community commitments, BEE ownership or stakeholder governance are substantive.",review_batch_06_explicit_source_checked_2026-08-23
DISC-MEDIA-0384,Cohesive Solutions Needed To Overcome Turbulent Period Lonmin,2016,2016-02-18,Engineering News,https://www.engineeringnews.co.za/article/cohesive-solutions-needed-to-overcome-turbulent-period-lonmin-2016-02-18,548,f5ccfaa2689036a691a4a93aac7e20bd7ea93f28308ec35883b43aebfc1f0a1a,ambiguous_low_signal,worker_miner;wage,,earnings_results;production_output;commodity_market,final_batch_06,exclude,exclude_general_corporate_financial,"Excluded after explicit source-specific review: substantive focus is management, plant/production, capex, earnings, commodity prices, financing or market performance; Marikana/labour history is background only.",review_batch_06_explicit_source_checked_2026-08-23
DISC-MEDIA-0385,Commission Of Inquiry Into The Marikana Massacre Outcomes,2015,2015-06-26,Engineering News,https://www.engineeringnews.co.za/article/commission-of-inquiry-into-the-marikana-massacre-outcomes-2015-06-26,315,82ed1d2fa7c4974117044b2ed82eeefb88e63135b0dbc16f4f5b96c584029b83,strong_case_context_supported,shooting_death,commission_inquiry,earnings_results,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0386,Community Lonmin To Pursue Equity Trust For Development,2014,2014-05-02,Engineering News,https://www.engineeringnews.co.za/article/community-lonmin-to-pursue-equity-trust-for-development-2014-05-02,387,e32784d61058bd7717574594e9df318fbb4ff3a58863d250357ae793f6273ca7,strong_case_context_supported,,community,earnings_results,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0387,Community Members Accelerate Bid Against Key R564M Lonmin Bee Deal,2015,2015-06-11,Engineering News,https://www.engineeringnews.co.za/article/community-members-accelerate-bid-against-key-r564m-lonmin-bee-deal-2015-06-11,1303,a6d535e3758a2e0e18ada6aff89f6209caa52fe0652664991b73b644e13264b7,strong_case_context_supported,worker_miner,community,share_price;earnings_results;transaction;dividend_rights,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0388,Community Members Accelerate Bid Against R564M Lonmin Bee Deal,2015,2015-06-19,Engineering News,https://www.engineeringnews.co.za/article/community-members-accelerate-bid-against-r564m-lonmin-bee-deal-2015-06-19,1300,cf0f82acd19591497118dd733069d1c416629d3b95695c048fdfe2746e925274,strong_case_context_supported,worker_miner,community,share_price;earnings_results;transaction;dividend_rights,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
DISC-MEDIA-0389,Community Members Challenge Legality Of R564M Lonmin Bee Deal,2015,2015-03-17,Engineering News,https://www.engineeringnews.co.za/article/community-members-challenge-legality-of-r564m-lonmin-bee-deal-2015-03-17,1023,ea74e7cb4997c221bd9d760a74fcc3db8cb28b6a3f4798461ba9d9f3bbd2ac69,strong_case_context_supported,worker_miner,community;commission_inquiry,share_price;earnings_results;transaction;dividend_rights,final_batch_03,include,include_case_central,"Included by conservative whole-queue review: a Marikana/Farlam/Wonderkop/Nkaneng/Bapo signal is reinforced by a case-process title, strong labour/event context, multiple social/governance dimensions, or a highly specific case term.",review_batch_03_conservative_whole_queue_2026-08-23
