candidate_id,title,year,publication_date_from_url,publisher,url,prescreen_bucket,triage_status,acquisition_status,text_words,text_sha256,lonmin_mentions,case_terms,case_mentions_total,event_terms,event_mentions_total,event_distinct_terms,social_terms,social_mentions_total,social_distinct_terms,corporate_terms,corporate_mentions_total,corporate_distinct_terms,early_aug_oct_2012_window,title_has_routine_corporate_signal,title_has_case_process_signal,evidence_class,evidence_note,final_decision,final_reason_code,final_evidence_note
DISC-MEDIA-0335,Marikana Not The Place For Political Grandstanding,2014,2014-08-25,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2014-08-25-marikana-not-the-place-for-political-grandstanding/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,806,6491f305cb678a5fdeddadfe91148a12a08e11013bb80578cf944842ca12f09c,1,marikana,4,worker_miner;police;shooting_death;wage;koppie,20,5,commission_inquiry,5,1,,0,0,false,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0336,Without A Trace Lonmins Bermuda Connection,2014,2014-09-19,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2014-09-19-without-a-trace-lonmins-bermuda-connection/,lonmin_only_title_review,priority_manual_review_case_signal,acquired_extracted,1231,4de5baa6d58b8029da8ff5149d95a3589c43c8c38397cf58f2e22c9eecf56842,21,marikana,2,strike;worker_miner;wage,9,3,community;slp;commission_inquiry,8,3,share_price;earnings_results;funding_debt;transaction;exploration_project,5,5,false,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0337,Before Marikana There Was The Deadly Sasol Strike,2014,2014-10-22,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2014-10-22-before-marikana-there-was-the-deadly-sasol-strike/,explicit_case_title_review,manual_review_title_text_mismatch,acquired_extracted,877,8fe4af7b85df736ea3c8ce9de9b5697f7853b0c7fadaa4de44f0b61a26d7f7ae,0,,0,strike;worker_miner;police;shooting_death;wage;union;protest_unrest,45,7,housing;justice_accountability,7,2,earnings_results;transaction,2,2,false,false,true,possible_substantive_case_context,Extracted text contains multiple labour/event or community/governance signals but lacks a high-specificity case term; direct substantive review is required.,,,
DISC-MEDIA-0338,Post Marikana Sa Birthing The New Student Politics,2015,2015-04-07,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2015-04-07-post-marikana-sa-birthing-the-new-student-politics/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1270,e9be4a49b2a9079e0de591fe992f4ab42673315bf2e1e0748254c0bb08a1948b,0,marikana;nkaneng,11,strike;worker_miner;shooting_death;union;protest_unrest,8,5,community;justice_accountability,2,2,,0,0,false,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0339,Rhodeshasfallen But Dont Forget Marikana Xenophobia Poverty,2015,2015-04-09,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2015-04-09-rhodeshasfallen-but-dont-forget-marikana-xenophobia-poverty/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,918,2d67ccefc5551436df6eb982b39bfe917fca64042d3ba5ef7beeafa592e85034,0,marikana;farlam,4,worker_miner;shooting_death;protest_unrest,9,3,justice_accountability;commission_inquiry,4,2,,0,0,false,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0340,Marikana The Breakdown In More Ways Than One,2015,2015-06-02,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2015-06-02-marikana-the-breakdown-in-more-ways-than-one/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1557,9534f976cc0c7e454cc820f072b4fdb2d640c95bdc0ce1221e0898fc8c422cee,1,marikana,10,strike;worker_miner;police;shooting_death;wage;protest_unrest,49,6,housing;community;justice_accountability;commission_inquiry,12,4,,0,0,false,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0341,Judge Farlams Accidental Massacre,2015,2015-06-26,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2015-06-26-judge-farlams-accidental-massacre/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1167,4c05dab586fe8a1300aaf2ba75b3d291ef8878dc46709dd39f5fe648783c192b,4,marikana;farlam,4,strike;worker_miner;police;shooting_death;union,46,5,housing;community;commission_inquiry,12,3,,0,0,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0342,South Africa Post Marikana Report Still Waiting For Leadership,2015,2015-06-29,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2015-06-29-south-africa-post-marikana-report-still-waiting-for-leadership/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1096,bec5438c672312bd64780f68acdfb724e5ca298c8cab9a092d4a3d59535271f0,0,marikana,4,worker_miner;police;union,5,3,housing;justice_accountability,2,2,,0,0,false,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0343,Marikana Reflects The Accountability Deficit Of Zumas Administration,2015,2015-07-06,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2015-07-06-marikana-reflects-the-accountability-deficit-of-zumas-administration/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,726,7ed5eb2011b30767c1f79d4bb6c88d4654c0e897e4953c85b0cf58067d8e628e,1,marikana;farlam,12,strike;worker_miner;police;shooting_death;wage;union;protest_unrest,23,7,justice_accountability,6,1,share_price;earnings_results,2,2,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0344,Marikana A Lesson In The Vulnerability Of The Black Body,2015,2015-08-12,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2015-08-12-marikana-a-lesson-in-the-vulnerability-of-the-black-body/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1297,30b7a3d0db6a05f5c2ede4cf43769340ad4fc893bec172f145ad7d2cf2797464,0,marikana;farlam,8,worker_miner;police;shooting_death;union;protest_unrest;koppie,45,6,housing;commission_inquiry,2,2,,0,0,false,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0345,A Burning Bus Are We Headed For Marikana Mk Ii,2016,2016-10-13,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2016-10-13-a-burning-bus-are-we-headed-for-marikana-mk-ii/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1442,4b0bd5ec7d034270051f71b34f8a8098e3dd09e641219513ff2aca02d2b24c6d,0,marikana,4,worker_miner;police;shooting_death;wage;union;protest_unrest;koppie,60,7,justice_accountability,3,1,share_price;funding_debt,2,2,false,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0346,Marikana Unmasking Ramaphosas Rhetoric Narrow Apology And Lies,2017,2017-06-13,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2017-06-13-marikana-unmasking-ramaphosas-rhetoric-narrow-apology-and-lies/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1450,cf4f7562e9451cddaa76fc000bb788ef4f272d491701770be44f87869b73656f,9,marikana;wonderkop;nkaneng,13,strike;worker_miner;police;shooting_death;wage;union;protest_unrest,24,7,housing;community;justice_accountability,15,3,funding_debt;transaction;exploration_project;commodity_market,5,4,false,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0347,From The Inside The Other Marikana And Its Implications,2017,2017-09-10,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2017-09-10-from-the-inside-the-other-marikana-and-its-implications/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1189,2bc03d1414d11be1a309a12e9cb2cfa3878ea014aee65beb399768740a3cb188,0,marikana,5,police;shooting_death;wage;protest_unrest,11,4,housing;community;justice_accountability,11,3,earnings_results;transaction;commodity_market,5,3,false,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0348,Marikana The Axe Forgets But The Tree Remembers,2018,2018-11-07,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2018-11-07-marikana-the-axe-forgets-but-the-tree-remembers/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1044,0d130a2537aa7e245ed7b82fa320e915e0dfac7a4ed7c59371bd4c77f4b6c650,0,marikana,3,police,16,1,community;justice_accountability;commission_inquiry,13,3,,0,0,false,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0349,Da Appropriation Of Marikana And Life Esidimeni Names Is Crude Partly Political Electioneering,2019,2019-01-18,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2019-01-18-da-appropriation-of-marikana-and-life-esidimeni-names-is-crude-partly-political-electioneering/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1063,f47a5adf9d854a3da7cd5fba1d46fe96129951ad98880f5de910e20a7c1dca03,0,marikana,2,worker_miner;shooting_death;wage,12,3,housing;justice_accountability,2,2,share_price;earnings_results;funding_debt,4,3,false,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0350,As We Commemorate Marikana Reconciliation Should Be Our Priority,2019,2019-08-15,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2019-08-15-as-we-commemorate-marikana-reconciliation-should-be-our-priority/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,467,fc9b902c42c99f787a304a40eeb6a93a3d7a0537be9880f4e46767e0530c5346,1,marikana,4,worker_miner;police;shooting_death;wage;union;protest_unrest,16,6,community;justice_accountability,7,2,,0,0,false,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0351,Marikana Memories A Place Of Hard Hearts Cold Courage And Brutal Vengeance,2019,2019-08-18,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2019-08-18-marikana-memories-a-place-of-hard-hearts-cold-courage-and-brutal-vengeance/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,2518,6bfa5450734bf8b7d1471e7a00d161c4585152144aa5b919b7251c4ae56823f5,1,marikana,25,worker_miner;police;shooting_death;wage;union;protest_unrest,37,6,housing;community;justice_accountability,23,3,share_price;transaction,2,2,false,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0352,Peace Process In Jeopardy As Another Marikana Num Member Is Murdered,2019,2019-11-06,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2019-11-06-peace-process-in-jeopardy-as-another-marikana-num-member-is-murdered/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,509,eed99747ff3a741a35f0c54525578283dc0d2e7a4fb2d9c0a50019f12b48d8a7,1,marikana,3,strike;worker_miner;police;shooting_death;wage;union;protest_unrest,38,7,,0,0,earnings_results;exploration_project,3,2,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0353,Dear President Ramaphosa Rein In The Security Forces Before We Have Another Marikana,2020,2020-04-14,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2020-04-14-dear-president-ramaphosa-rein-in-the-security-forces-before-we-have-another-marikana/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,786,e07e4edf9391474978a17be1ff5a7cb0ba9809c313a16424aba80f3cc52a1fc6,0,marikana,1,police;shooting_death;protest_unrest,7,3,community;commission_inquiry,2,2,,0,0,false,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0354,Marikana The Long Wait For Truth Justice And Compensation,2020,2020-08-14,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2020-08-14-marikana-the-long-wait-for-truth-justice-and-compensation/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,619,7002b548e698f6370f26e61bd0378313a8f2b43da44d44f9ceed3d53ba04b302,2,marikana,5,strike;worker_miner;police;koppie,15,4,justice_accountability;commission_inquiry,11,2,earnings_results;transaction,2,2,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0355,Mauritius To Marikana Lessons For Zondo From Past Commissions,2020,2020-10-05,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2020-10-05-mauritius-to-marikana-lessons-for-zondo-from-past-commissions/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,2387,7b8cf490d14a6eb5709b69893a0e0bb02ed4cc3a5245e2c584d9f710ad68270c,0,marikana;farlam,6,worker_miner;police;shooting_death;protest_unrest,26,4,justice_accountability;commission_inquiry,65,2,earnings_results;funding_debt,3,2,false,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0356,The Marikana Memorial Lecture Lessons We Learnt From That Fateful Day,2021,2021-08-17,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2021-08-17-the-marikana-memorial-lecture-lessons-we-learnt-from-that-fateful-day/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,933,a6d5ccb85f9af7ab1bd486abac6ada76e061557086ebb5830eb649249e0df599,0,marikana,1,shooting_death,2,1,community,2,1,share_price,2,1,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0357,I Heard The Machine Gun Fire Sound Of Police Shooting Down The Mineworkers In Marikana How Did We Come To This,2021,2021-08-18,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2021-08-18-i-heard-the-machine-gun-fire-sound-of-police-shooting-down-the-mineworkers-in-marikana-how-did-we-come-to-this/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,938,3a3f40f7cc6453e6f76ea9f85da08e1b5bfe3539fe40523dd78c38faee97afc1,0,marikana,2,worker_miner;shooting_death;wage;koppie,7,4,community;justice_accountability,2,2,,0,0,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0358,We Remember Marikana Will The Government And President Ramaphosa Also Remember The Massacre 10 Years Later,2022,2022-02-22,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2022-02-22-we-remember-marikana-will-the-government-and-president-ramaphosa-also-remember-the-massacre-10-years-later/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,655,8ae050fa0689e37b5fb5e5db3a1851be97e9c6824e54bdd4b1b4273ad3c998f3,1,marikana,14,strike;worker_miner;police;shooting_death;wage,13,5,,0,0,production_output,1,1,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0359,Minister Thulas Nxesi Beware Another Marikana Brewing While You Sleep,2022,2022-05-08,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2022-05-08-minister-thulas-nxesi-beware-another-marikana-brewing-while-you-sleep/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,784,167be39d58fc9dcc683feb9c2082f1431c04df740ee31ea096dc20c4f09a95e7,1,marikana,8,strike;worker_miner;police;shooting_death;wage;union;protest_unrest;koppie,39,8,,0,0,,0,0,false,false,false,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0360,Lets Never Forget The Marikana Massacre And Start The Daunting Task Of Building A Social Pact,2022,2022-08-18,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2022-08-18-lets-never-forget-the-marikana-massacre-and-start-the-daunting-task-of-building-a-social-pact/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,1201,74777ea08233fe763a13945e1d5f2c88fc5977b0dafc6d3f37370599e03b2ebd,0,marikana,7,worker_miner;police;shooting_death;union;protest_unrest,17,5,housing;community,11,2,,0,0,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0361,Marikana 11 Years On Where Little Has Changed And Justice Still Evades Us,2023,2023-08-15,Daily Maverick,https://www.dailymaverick.co.za/opinionista/2023-08-15-marikana-11-years-on-where-little-has-changed-and-justice-still-evades-us/,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,847,97007ddc20fef514e4e1d8a8d20f4c0c63bb0c4364b67eeb9b4282050a3f819d,1,marikana,10,police;shooting_death;union,20,3,justice_accountability;commission_inquiry,17,2,share_price;transaction,4,2,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0362,46 Year Old Man Dies In Accident At Lonmin Mine,2018,2018-10-02,Engineering News,https://www.engineeringnews.co.za/article/46-year-old-man-dies-in-accident-at-lonmin-mine-2018-10-02,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,acquired_extracted,415,57e6eeeee3dccd6072346ed921975e3ecab2357c44c001f5ceabc5dd3ff0ce72,4,,0,worker_miner,1,1,,0,0,earnings_results;exploration_project,3,2,false,false,false,ambiguous_low_signal,Automated evidence signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0363,Amcu Blasts Zuma Over Marikana Plan,2016,2016-12-13,Engineering News,https://www.engineeringnews.co.za/article/amcu-blasts-zuma-over-marikana-plan-2016-12-13-1,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,964,db7a089da40b9cdb10f44718857b82c2ca286059869fb400da614fed899ba4a4,12,marikana;farlam,12,strike;worker_miner;police;shooting_death;wage;union;protest_unrest,34,7,justice_accountability;commission_inquiry,10,2,earnings_results,2,1,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0364,Amcu Calls For Inquest Into South African Mining Fatalities Another Person Dies At Marikana,2021,2021-11-23,Engineering News,https://www.engineeringnews.co.za/article/amcu-calls-for-inquest-into-south-african-mining-fatalities-another-person-dies-at-marikana-2021-11-23,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,638,3d07ab3f54e0866251c178d3ccb8a05dcaff1308236f922fb9e1e73ef4955356,0,marikana,4,worker_miner;shooting_death;union,15,3,housing,1,1,earnings_results;exploration_project,3,2,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0365,Amcu Laments Lack Of Consultation Over Sibanye Stillwaters Acquisition Of Lonmin,2017,2017-12-15,Engineering News,https://www.engineeringnews.co.za/article/amcu-laments-lack-of-consultation-over-sibanye-stillwaters-acquisition-of-lonmin-2017-12-15,lonmin_only_title_review,manual_review_possible_case_signal,acquired_extracted,655,1ef79200164e7c2ff78cc019d8a7c7b9193bc690bc833034d541c7d4267ea6cd,9,marikana,1,worker_miner;shooting_death;union,22,3,,0,0,share_price;earnings_results;transaction,6,3,false,true,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0366,Amcu Lonmin Find Strike Averting Meeting Point Deputy President,2013,2013-06-21,Engineering News,https://www.engineeringnews.co.za/article/amcu-lonmin-find-strike-averting-meeting-point-deputy-president-2013-06-21,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,acquired_extracted,1134,fc217934476c4a8a7270cc410af34a74d2af51f6c33364861415f1d49b5d18d7,7,,0,strike;worker_miner;wage;union;protest_unrest,47,5,,0,0,earnings_results,2,1,false,false,true,possible_substantive_case_context,Extracted text contains multiple labour/event or community/governance signals but lacks a high-specificity case term; direct substantive review is required.,,,
DISC-MEDIA-0367,Amcu Lonmin Talks Reach Deadlock Formal Arbitration To Start,2013,2013-05-23,Engineering News,https://www.engineeringnews.co.za/article/amcu-lonmin-talks-reach-deadlock-formal-arbitration-to-start-2013-05-23,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,acquired_extracted,540,21f08622c1d677fade9452eaef495c867ab194d1448009134a3e719b398d1cc3,4,,0,worker_miner;union,11,2,commission_inquiry,1,1,earnings_results,2,1,false,false,true,ambiguous_low_signal,Automated evidence signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0368,Amcu Moves To Overturn Sibanyes Lonmin Deal,2018,2018-12-20,Engineering News,https://www.engineeringnews.co.za/article/amcu-moves-to-overturn-sibanyes-lonmin-deal-2018-12-20,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,acquired_extracted,449,7fa720b88814af995c77e3796b839a0c31ff06851fb58ceb24c7221db25e7cb7,6,,0,worker_miner;union,9,2,,0,0,share_price;earnings_results;transaction,6,3,false,false,true,ambiguous_low_signal,Automated evidence signals are insufficient for a defensible inclusion/exclusion decision.,,,
DISC-MEDIA-0369,Amcu Slams Lonmin Sibanye Merger Over Magnitude Of Job Losses At Appeal Court,2019,2019-04-08,Engineering News,https://www.engineeringnews.co.za/article/amcu-slams-lonmin-sibanye-merger-over-magnitude-of-job-losses-at-appeal-court-2019-04-08,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,acquired_extracted,902,2538c1c5dc61242157aca6a23ad1023e671cd66fcaeee158ee90bb61e3056e65,8,,0,worker_miner;union,12,2,community;commission_inquiry,4,2,earnings_results;transaction;commodity_market,22,3,false,true,true,possible_substantive_case_context,Extracted text contains multiple labour/event or community/governance signals but lacks a high-specificity case term; direct substantive review is required.,,,
DISC-MEDIA-0370,Amcu Stands Firm On R12 500 Demand Lonmin Calls On Union To Reconsider 9,2014,2014-04-03,Engineering News,https://www.engineeringnews.co.za/article/amcu-stands-firm-on-r12-500-demand-lonmin-calls-on-union-to-reconsider-9-2014-04-03,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,acquired_extracted,814,94e3ad1f6b6588ff3cb8ed3b8602b93ff58845987c9b84a4819123536f32a898,7,,0,strike;worker_miner;wage;union,32,4,community;commission_inquiry,3,2,earnings_results;exploration_project,7,2,false,false,true,possible_substantive_case_context,Extracted text contains multiple labour/event or community/governance signals but lacks a high-specificity case term; direct substantive review is required.,,,
DISC-MEDIA-0371,Amcu Threatens To Strike At Lonmin Operations,2013,2013-06-06,Engineering News,https://www.engineeringnews.co.za/article/amcu-threatens-to-strike-at-lonmin-operations-2013-06-06,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,acquired_extracted,606,6540c8919e9c9d44252e8d1cff396b9ad4584fe55ff11d4ee19c7b42aff9d79a,7,,0,strike;worker_miner;union,22,3,commission_inquiry,1,1,earnings_results,2,1,false,false,true,possible_substantive_case_context,Extracted text contains multiple labour/event or community/governance signals but lacks a high-specificity case term; direct substantive review is required.,,,
DISC-MEDIA-0372,Amcu To Commemorate Marikana Celebrate Womens Month With Upcoming Events,2021,2021-08-11,Engineering News,https://www.engineeringnews.co.za/article/amcu-to-commemorate-marikana-celebrate-womens-month-with-upcoming-events-2021-08-11,explicit_case_title_review,priority_manual_review_case_signal,acquired_extracted,663,61e8d461038849eff53f08d4fb9d2f3e2ec219e2120bdeef3e063e3a9aabffe6,2,marikana,4,strike;worker_miner;shooting_death;wage;union;protest_unrest,17,6,community,1,1,earnings_results,2,1,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0373,Amcu To Serve Strike Notice On Lonmin Implats,2014,2014-01-17,Engineering News,https://www.engineeringnews.co.za/article/amcu-to-serve-strike-notice-on-lonmin-implats-2014-01-17,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,acquired_extracted,518,23d15f99a1759973e003e10e03d154b7d91bb5679526fac3511970f798f7eda0,5,,0,strike;worker_miner;wage;union,22,4,commission_inquiry,1,1,earnings_results,2,1,false,false,true,possible_substantive_case_context,Extracted text contains multiple labour/event or community/governance signals but lacks a high-specificity case term; direct substantive review is required.,,,
DISC-MEDIA-0374,Amnesty Condemns Lonmin Housing As Miner Sees More Spending Cuts,2016,2016-08-15,Engineering News,https://www.engineeringnews.co.za/article/amnesty-condemns-lonmin-housing-as-miner-sees-more-spending-cuts-2016-08-15,lonmin_only_title_review,priority_manual_review_case_signal,acquired_extracted,694,1432e815daf17ba9cbe7ceb0977b004608a8a1d9186aae2862af42c21d5f4fc2,7,marikana;farlam,2,worker_miner;police;shooting_death;protest_unrest,8,4,housing;slp;commission_inquiry,9,3,earnings_results;funding_debt;dividend_rights;commodity_market,6,4,false,false,true,strong_case_context_supported,"A Marikana/Farlam/Wonderkop/Nkaneng/Bapo term is supported by event, labour, justice, community or governance context; the case term is not being treated as sufficient on its own.",,,
DISC-MEDIA-0375,Amplats Lonmin Workers To Strike In Support Of Sibanyes Gold Employees,2019,2019-02-21,Engineering News,https://www.engineeringnews.co.za/article/amplats-lonmin-workers-to-strike-in-support-of-sibanyes-gold-employees-2019-02-21,lonmin_only_title_review,manual_review_lonmin_only_low_case_signal,acquired_extracted,712,83472b56dc1ce25f3669202f69b021dfb51a93637c14f2f1079aac626b4e5050,4,,0,strike;worker_miner;wage;union,27,4,,0,0,share_price;earnings_results;production_output;transaction,8,4,false,false,true,possible_substantive_case_context,Extracted text contains multiple labour/event or community/governance signals but lacks a high-specificity case term; direct substantive review is required.,,,
