record_id,label,final_stakeholder_group,final_stakeholder_status,status,method,words,text_sha256,error
DISC-MEDIA-0348,1,government,resolved,retrieved_extracted,trafilatura,1044,bf99256c43ed1430c38ac30e319b6eb4d7589688db101d258a4fc058b8d36667,
DISC-MEDIA-0349,0,government,resolved,retrieved_extracted,trafilatura,1063,1643df384cac32664c7777c6d6c482221db3fcf004df2ed9c96ade7e12c372cc,
DISC-MEDIA-0350,1,labour,resolved,retrieved_extracted,trafilatura,467,f598e04a4656e4c042e3e1d93934382164c6f852ee8e83490a6b91b1e419c25e,
DISC-MEDIA-0351,0,government,resolved,retrieved_extracted,trafilatura,2518,35d87b55c8fa1edd9c16f50d5164b15b7c0bd1b5697f5b29a680176429c345b9,
DISC-MEDIA-0352,0,labour,resolved,retrieved_extracted,trafilatura,509,0dfd3c5b1a7ec8e8db4e2592e377ec712cfa74a093a85ef0db57801208811018,
DISC-MEDIA-0353,0,government,resolved,retrieved_extracted,trafilatura,786,0c967136c0913ea637c9517d6c7552939577c0b13ca335348cf61b5cf6a78b6f,
DISC-MEDIA-0354,1,government,resolved,retrieved_extracted,trafilatura,619,1f58e49c26aac36f5030e2e5a16740ba1ba6c50dbe622aa047dd9e9b8eaeb4a3,
DISC-MEDIA-0355,0,government,resolved,retrieved_extracted,trafilatura,2387,db410cbc56031ec1ebcc34d90cda23ef1389bcf5383154385fb32883a85518c0,
DISC-MEDIA-0356,1,investor,resolved,retrieved_extracted,trafilatura,933,85885c7ae8a320961a771d221d26bdff9967c31bc3212e22561eb33225ce1dbe,
DISC-MEDIA-0357,0,,unresolved,retrieved_extracted,trafilatura,938,b5b449e23dd9a57302d4cfd78d2e8b2586aaa1f045294927a489421a5cd7b76c,
DISC-MEDIA-0358,0,government,resolved,retrieved_extracted,trafilatura,655,3b12394e56ef069bf74e65bc6683f799c6e5389a9290ab8185e044e1e4d7b58d,
DISC-MEDIA-0359,0,government,resolved,retrieved_extracted,trafilatura,784,4c734e06f951e219de5107c887924d79550bdfca9e36b84e64774877adb9010f,
DISC-MEDIA-0360,0,,unresolved,retrieved_extracted,trafilatura,1201,126a69b6f00980c94b0f71b1bc8ce89ef7a592af3b28b2b22cf4933ed1587828,
DISC-MEDIA-0361,0,government,resolved,retrieved_extracted,trafilatura,847,68b8c75bb8cbf79b4a9d7c96ea08221f56f106aaae34c34a6286df9624787a4a,
DISC-MEDIA-0363,0,labour,resolved,retrieved_extracted,trafilatura,962,40b760a1be7faebc3824904ab13d48e20811fc8cd3ebf7f17d8a0e015ff708d5,
DISC-MEDIA-0364,0,investor,resolved,retrieved_extracted,trafilatura,636,7f5a5ff698a087585cdec4fae0dc28cf634f9bdf2ed4bd6070736b2af46c9fc4,
DISC-MEDIA-0365,0,investor,resolved,retrieved_extracted,trafilatura,653,e961669bfe8e59176ecf89a544990401fd8b48a0c196eb2ecb60a00b368edb01,
DISC-MEDIA-0368,0,investor,resolved,retrieved_extracted,trafilatura,447,ad176d9565e8499ec2234d05746ec3518414b702fa40d9b0ba168214c2a42aaa,
DISC-MEDIA-0369,0,investor,resolved,retrieved_extracted,trafilatura,900,3e6e0276c8d04cebab7034857e62d1294cf33f10c47890fd8beafde761fa15ff,
DISC-MEDIA-0371,0,labour,resolved,retrieved_extracted,trafilatura,604,3c48642721db724b4c8b7a758d96a5947a8b7177f4dc460cb5e7ed689e7fa095,
DISC-MEDIA-0372,0,labour,resolved,retrieved_extracted,trafilatura,661,ac7daec8018266e553d2eac10c87604a329aae79ce83425b9c4cfa7735b6ceee,
DISC-MEDIA-0374,0,investor,resolved,retrieved_extracted,trafilatura,692,e38a37164e5d57e07dbaefeeb1c01b40020f0ef93e15846d4343f2b53e44a4be,
DISC-MEDIA-0376,0,government,resolved,retrieved_extracted,trafilatura,578,9a73c720ca05c1f18b2176d4f15edf6d81f1ec2dfdfc728fbe5614425c560e76,
DISC-MEDIA-0381,0,investor,resolved,retrieved_extracted,trafilatura,1302,b4b660ec8738b987da856ec85316de5c9484eae2a29683de2b5268756c1f4c4e,
DISC-MEDIA-0383,0,investor,resolved,retrieved_extracted,trafilatura,770,0b52ff8de28cb055cfcd80b43d6831567fe5718ea258908d328ebc39fafaccaa,
DISC-MEDIA-0385,0,government,resolved,retrieved_extracted,trafilatura,315,8ba320f33e76aab918f0474b42d824634bdb687d768577eab164cf00f7dee3bb,
DISC-MEDIA-0386,1,,unresolved,retrieved_extracted,trafilatura,387,e4fb9d84f7da08fcf0cb9c46947adfe75afe99e1b403392b76b32da7e7570b68,
DISC-MEDIA-0387,1,community,resolved,retrieved_extracted,trafilatura,1303,3f3394fff716a7b2b1689a8745ab6434070a1e17a16f3a6c8faecdfa050f4efd,
DISC-MEDIA-0389,1,community,resolved,retrieved_extracted,trafilatura,1023,fc24e58e7fe65e69f64f343918995c7ab0aa5278c2ba4ea027bad80e0ca45d1f,
DISC-MEDIA-0393,0,labour,resolved,retrieved_extracted,trafilatura,805,63be04ace13594a3d30908efd722b664d99bf831114414ad386ce634aeb9c370,
DISC-MEDIA-0394,0,government,resolved,retrieved_extracted,trafilatura,935,45e92fcaffb047a05aecaad08f7e6638c2588380710d531e460519200f8b9404,
DISC-MEDIA-0396,0,labour,resolved,retrieved_extracted,trafilatura,536,965ec9fccfee6201f47c4a7df3c9735dd486194a1927227ea09c5b782ed1dcef,
DISC-MEDIA-0397,0,government,resolved,retrieved_extracted,trafilatura,860,1ce35c32936bd5b9521fa03cacf0a4f3ded21ebe7ba6c568c02a92258667c555,
DISC-MEDIA-0398,0,,unresolved,retrieved_extracted,trafilatura,1442,4e87be3e80d1e0af279a288f94ba160f4ad0396b50ac3765ff25b88b8047fc4b,
DISC-MEDIA-0399,0,government,resolved,retrieved_extracted,trafilatura,793,80a49b229ce43a493e80fc814670413d914169a8cef4e343283b12a31249c41a,
DISC-MEDIA-0401,0,labour,resolved,retrieved_extracted,trafilatura,583,819f57d7fee937b11addeffdbbe8e73a5c1af3d3bf688e771ad6b965aaf9eb94,
DISC-MEDIA-0404,0,government,resolved,retrieved_extracted,trafilatura,754,7cfba67a28e32117e0e4965a24e0e0978b1939c5cfe493a20770f5a61469042f,
DISC-MEDIA-0405,0,government,resolved,retrieved_extracted,trafilatura,685,32ee7978cf747718efcd698bcd6df80300a6947cd213c64cb48dc8abe3157691,
DISC-MEDIA-0406,0,government,resolved,retrieved_extracted,trafilatura,658,12eff5966a17e3a94c5bcd8ed97ec310bc80a98d7282c204a97aaa170e36e80f,
DISC-MEDIA-0407,1,government,resolved,retrieved_extracted,trafilatura,611,a700e394b2f4af87ffd9fdbbcdb7bc1248dc20bc08f485c63409166e4b106dee,
DISC-MEDIA-0408,0,government,resolved,retrieved_extracted,trafilatura,449,68a9619c0f6aea560a8a9c74496d1ea908e2035e1864418d6c94e74fc14f4743,
DISC-MEDIA-0410,0,government,resolved,retrieved_extracted,trafilatura,542,ec5f2d966cb9ace3272ef10e448c4d1bfc85337765ba1c68bf0c73e5e37f0034,
DISC-MEDIA-0411,0,government,resolved,retrieved_extracted,trafilatura,515,7fec38cb75e49b994152595156e7ac9ee8147740059042c0de31837312130f69,
DISC-MEDIA-0414,0,community,resolved,retrieved_extracted,trafilatura,792,884a8e8cb18a8ed97e32a78f52dcf0a073205294fe52590c9bd38b10bd5c3bcc,
DISC-MEDIA-0415,0,investor,resolved,retrieved_extracted,trafilatura,526,46952519a1658e2959eb2994214b6752991b662410c25cb4483cf4e2267b3bc8,
DISC-MEDIA-0420,1,investor,resolved,retrieved_extracted,trafilatura,569,3e66f9b2e1d0e09138da241bab74ed8049db82a8cb324fed87dc6299c434ade6,
DISC-MEDIA-0431,0,investor,resolved,retrieved_extracted,trafilatura,1170,fcd3ec31fac107223408cac170c27f1ffbff12d8edfa3501610ab47bea5384c7,
DISC-MEDIA-0433,1,investor,resolved,retrieved_extracted,trafilatura,572,f4e498fc25a2cf7bcef0037ae095abed7505fc39278830735197f7ee8e42243f,
DISC-MEDIA-0434,1,investor,resolved,retrieved_extracted,trafilatura,484,ff23cedbd8e30cc0ce24d8059edd73d8f40f730e8b5aa0e88e54ff9bfec6722e,
DISC-MEDIA-0441,1,investor,resolved,retrieved_extracted,trafilatura,439,7bbea37c7291a2200c7e726d938e6d79057aef5373a0c6289f0df17f29ead10f,
DISC-MEDIA-0447,0,investor,resolved,retrieved_extracted,trafilatura,666,4611a6f5ba019234d7bf5adab9317439b2886e15c5cc5ba53f433ed49130b5be,
DISC-MEDIA-0449,0,investor,resolved,retrieved_extracted,trafilatura,575,07a764ef922a33017a96d09da7fd551d50267e16204275cf48d135dbe95ed2a2,
DISC-MEDIA-0463,1,investor,resolved,retrieved_extracted,trafilatura,601,7b7a238ded035e5a0878c7aafa0e9fd60268c113b18d4f4d4f609147024960a3,
DISC-MEDIA-0466,0,investor,resolved,retrieved_extracted,trafilatura,745,99fa121bca2ec535aef8fe5e70bfe3472b948583531cf4b24c2eb2adaf183fbd,
DISC-MEDIA-0470,0,investor,resolved,retrieved_extracted,trafilatura,667,2f90d51399ce4a77073575027bdf95695c1c5fb5458a0c67c238eca09470d963,
DISC-MEDIA-0471,0,investor,resolved,retrieved_extracted,trafilatura,896,786c2d73a34d2de441859cc4c538a13bd6770cb7ee57cde17e5d62ab425d6753,
DISC-MEDIA-0476,0,investor,resolved,retrieved_extracted,trafilatura,425,4eea0608c203e0751d2fd68ab32abc63b07892d3d48737bb663b850f5e42f115,
DISC-MEDIA-0481,1,investor,resolved,retrieved_extracted,trafilatura,1268,3ed356d7ccb82f49fa6977ff2d8075132f9eb4d7939c2889da53f4fc312fc0b5,
DISC-MEDIA-0493,1,investor,resolved,retrieved_extracted,trafilatura,579,ead636699d0502fada3727af8eeabb7cfecedfb801f81b2c867558ac1b1ddc72,
DISC-MEDIA-0502,1,investor,resolved,retrieved_extracted,trafilatura,803,48cf141ccdca6718ca5569c041151ddbdf4412d7780f125dd5d1b163ac9758b1,
DISC-MEDIA-0503,0,investor,resolved,retrieved_extracted,trafilatura,845,3a85373166841d25650dd29fe888616a96f8fd9f8494a7f524622634896bac82,
DISC-MEDIA-0512,0,investor,resolved,retrieved_extracted,trafilatura,787,9590492ab49dc550cdc6ddbbe2d12ec33e23d17ec044903f4cf6360a38c1c000,
DISC-MEDIA-0518,0,labour,resolved,retrieved_extracted,trafilatura,791,f704866f92541300157b85d6a27a3610163632491c69cd3cc9d832c256140664,
DISC-MEDIA-0530,1,,unresolved,retrieved_extracted,trafilatura,498,d740ac78c3e1df4559fa28269756cfacda047a7181c687dd438fb013bbe6bbd5,
DISC-MEDIA-0531,0,labour,resolved,retrieved_extracted,trafilatura,551,fb0fcd948cc160c5536e47db87bc9705ffe1b70493a2200bf290280a9f07440f,
DISC-MEDIA-0533,1,investor,resolved,retrieved_extracted,trafilatura,622,87b68aabef208194dc4942599ecc21a2567606b4423f3be1e6542f6b353bc4a6,
DISC-MEDIA-0540,0,,unresolved,retrieved_extracted,trafilatura,585,f0a644ac3b766b1d341f06e3fe85a0f835fbba89c767798868b4468564d625b2,
DISC-MEDIA-0548,0,investor,resolved,retrieved_extracted,trafilatura,1385,c2882bf101eb951023e5a603ca2323acc52cac75cb3b591fa4eb9de2c60ad9f9,
DISC-MEDIA-0553,0,government,resolved,retrieved_extracted,trafilatura,698,2510e3e2f9d78372dd48030d5e790405f91f715de169bf2dbb231ce174a4642f,
DISC-MEDIA-0555,0,government,resolved,retrieved_extracted,trafilatura,500,bdb35a49a0b45440c450fde655651b7c18617d9f736c26f7c19f0058f4b54546,
DISC-MEDIA-0557,0,government,resolved,retrieved_extracted,trafilatura,648,48d83fda239126684ba1b4853eb25e4b9996a540f6834aaa37a79004d241aae3,
DISC-MEDIA-0558,0,government,resolved,retrieved_extracted,trafilatura,606,4a3e3ea2791e2ee6c7fcea12185f198bb5dca8e702b84413206e787e4ca3c260,
DISC-MEDIA-0564,1,government,resolved,retrieved_extracted,trafilatura,460,cad93202ae2d4a83a323b9999a967e466274af284c01f6ebde3c340529059b6c,
DISC-MEDIA-0565,0,investor,resolved,retrieved_extracted,trafilatura,730,8e848a68d874e29011843e4d523e6c398952dd2ea2e1817562c6922b09be6099,
DISC-MEDIA-0567,0,government,resolved,retrieved_extracted,trafilatura,578,f1cc289a28cbf23eec47bb2a1beb04eeeeda9ebd3b78c67e32d19ad2672555be,
DISC-MEDIA-0569,0,government,resolved,retrieved_extracted,trafilatura,759,cb8ffcc90c57cfb921b62a6f665bef06bd7c7d02640a5f4192ed1740733f7c07,
DISC-MEDIA-0570,0,labour,resolved,retrieved_extracted,trafilatura,615,746a0e8ba2fcc62c32bc834b250b92ce86ebe2db04e610d5cbf24df89e50d010,
DISC-MEDIA-0571,0,labour,resolved,retrieved_extracted,trafilatura,553,2e972e4af0397941c3b0f402a467b2f9f31a67d5eb584e0c62ed42b55e380195,
DISC-MEDIA-0572,0,investor,resolved,retrieved_extracted,trafilatura,689,8785cab49dbb7b3121791ec98ef59c9e19de029375ecd7dcc7ce197f3051bcc2,
DISC-MEDIA-0574,1,investor,resolved,retrieved_extracted,trafilatura,1017,fed24bddc1972baf8b6c6ac81d307bfb3e079a692e180edbc4cbd836025238a2,
DISC-MEDIA-0576,0,government,resolved,retrieved_extracted,trafilatura,904,4d3dd9d0139a75b2fd220078ad1e7b6f36b076b9bee326b5193f77e5e3eb5eb1,
DISC-MEDIA-0577,0,government,resolved,retrieved_extracted,trafilatura,1073,45a28362a416a2a9656a3a25aafe771bfa0ea29297812105878adb07819680c3,
DISC-MEDIA-0583,0,investor,resolved,retrieved_extracted,trafilatura,1118,2362f0ae8e888d256a5b23fe229d2730e07c669c65b1983b620b8998bef426c2,
DISC-MEDIA-0584,0,government,resolved,retrieved_extracted,trafilatura,639,bd14160dfcf472753b751b1a03b93b07dedef102465f9daef6ad981ae75a1f3c,
DISC-MEDIA-0591,1,labour,resolved,retrieved_extracted,trafilatura,600,9bbf5527b01530bf579558ff671237f1ced196f3906fa12897159f3f0953f2ee,
DISC-MEDIA-0593,0,labour,resolved,retrieved_extracted,trafilatura,530,70e10217459669b1a61ad369d1732bd61c6f13acb97ef88155c29937a12ca2c8,
DISC-MEDIA-0594,0,labour,resolved,retrieved_extracted,trafilatura,748,cb15f66cfbf88ca60c716732a70291a95edd203c7813e13fd9e5f93ff2f55ba4,
DISC-MEDIA-0595,0,,unresolved,retrieved_extracted,trafilatura,609,6965816c2a9162f45b23c34959707c7066797d4bbe801bb92c1f6f8bbb9439a1,
DISC-MEDIA-0598,0,government,resolved,retrieved_extracted,trafilatura,832,0776e944ab9ce34a528dba71e60b0fc1c66697233398631c5a2dbfd52c84007f,
DISC-MEDIA-0599,0,government,resolved,retrieved_extracted,trafilatura,1027,46db54107174a0c69635c942b968fc292dcff525db59359383260f0e5f386377,
DISC-MEDIA-0601,0,investor,resolved,retrieved_extracted,trafilatura,770,ea5072aaf915d183ca54fda78469ce7f57997150935711ce18c26e67fafade26,
DISC-MEDIA-0606,0,labour,resolved,retrieved_extracted,trafilatura,1227,4b6aa18ad65760cf9f963a4b084fedec8b29c86202320040d2121342f57a3c57,
DISC-MEDIA-0608,0,government,resolved,retrieved_extracted,trafilatura,905,956d155c070246d8cf9411ce01115efe40f754c4c727c3360c8933dec1fbe1e4,
DISC-MEDIA-0609,0,government,resolved,retrieved_extracted,trafilatura,498,a5137e75003fc155c4cc4b42694f8bb4886ccc57947e8fad213e0a68d488b75f,
DISC-MEDIA-0612,0,government,resolved,retrieved_extracted,trafilatura,718,60483efc36d3a61f6c9930c5ddd9f819b41200b2df095f7a869fab5560b3d542,
DISC-MEDIA-0620,0,government,resolved,retrieved_extracted,trafilatura,704,113e6de072f2727d7c679c66930a311b447d0d5e0d211620fb5d25583270bd86,
DISC-MEDIA-0625,0,labour,resolved,retrieved_extracted,trafilatura,1004,2a9af318396bfbe274022f4af5d52dfc8064e9c60328cb92acf32119844231b1,
DISC-MEDIA-0627,0,labour,resolved,retrieved_extracted,trafilatura,603,ede47121c0a38efb86293eaeceeb52c91b2137cc408d1874e2481625c31e092c,
DISC-MEDIA-0628,0,government,resolved,retrieved_extracted,trafilatura,516,fbf7acbd28f9b002aa6c7843f99e26ed964aa024b9caa2dc00e34bfb964aba8d,
DISC-MEDIA-0630,0,labour,resolved,retrieved_extracted,trafilatura,668,59b3ae34ae4eacf681b6785df4107dc3e0993616a43701817c981a3e54429753,
DISC-MEDIA-0634,0,investor,resolved,retrieved_extracted,trafilatura,756,5580fc2076ce4f54c7139c80e1db9b971c63c14e9b0d9bc43756a0c6a1f13fc1,
DISC-MEDIA-0636,1,investor,resolved,retrieved_extracted,trafilatura,939,de72951ef63dba5112caac9ba72e7b71e1b9ae919dcf5032e12ea9f946c58eca,
DISC-MEDIA-0651,0,investor,resolved,retrieved_extracted,trafilatura,505,99865a34c014b8ba7fa4c3688093c0d66cf8e68b955ec2eeac9b9f532bbe94a9,
DISC-MEDIA-0654,0,investor,resolved,retrieved_extracted,trafilatura,654,cfa1da58fcaaa06462da1ac308a51d84c39cb7c037a49ad89d3b4675b99df9bd,
DISC-MEDIA-0655,0,labour,resolved,retrieved_extracted,trafilatura,971,9c4b42e0e69143e5f0f2556151342a60c10f06bf6bfdbf9ccffac87eb073248d,
DISC-MEDIA-0657,0,investor,resolved,retrieved_extracted,trafilatura,532,5a73b5af4c060c45eb77d1ffb0397b705837375de571124db26ccba340588747,
DISC-MEDIA-0660,0,,unresolved,retrieved_extracted,trafilatura,706,518bd7b73425582dd8de7b394835b1c6515527201a447341afccf26dc8106408,
DISC-MEDIA-0661,1,labour,resolved,retrieved_extracted,trafilatura,604,5fda740a7378dc938f7dd2b46612a01d563e0de75090ba7cc7cd96a9066fef7d,
DISC-MEDIA-0662,0,government,resolved,retrieved_extracted,trafilatura,565,f6d9fbdcf03d084f0733751215d29e4e3e75d853b67d5fe018c8bf64624d76c0,
DISC-MEDIA-0667,0,investor,resolved,retrieved_extracted,trafilatura,1010,cf747cec203029d7bf848cb696e9f3d7486d17c9679a41eefed93b0e2242bca3,
DISC-MEDIA-0677,1,investor,resolved,retrieved_extracted,trafilatura,719,667e2984dd3aaf0e7c1931b9fa7abe87f3892d5ab7e8028d67b55e5f07f0dbd9,
DISC-MEDIA-0687,0,labour,resolved,retrieved_extracted,trafilatura,347,5e56286e9b517805368a0e05e542bc1e725555c52010e6b0562ad320ed898a2f,
DISC-MEDIA-0688,1,government,resolved,retrieved_extracted,trafilatura,636,e12271d60b6339e3d7ca85f7d32123f11f0a2dd837797d5b88321a2f9abf81f5,
DISC-MEDIA-0689,0,government,resolved,retrieved_extracted,trafilatura,440,8b914a9332b14d129b3d4016bad9dbb495d3c015b0b7bebe086dac4a4b213fd6,
DISC-MEDIA-0690,0,government,resolved,retrieved_extracted,trafilatura,428,c610bc6967955d550f3e3185ecc7266943aab57145fbcc5e9b755b53a0cd1177,
EXP-CORP-004,0,investor,resolved,retrieved_extracted,pypdf,7215,0305307b4198bccbb86086a11a8cb76c9bdde400aa49a5a2b9d7bb4e81b77612,
EXP-GOV-001,0,government,resolved,retrieved_extracted,trafilatura,2388,94329e929e52daa54c55f42798df85ef0581bcf8ab08f0f602f3f890db2db20a,
EXP-GOV-002,1,government,resolved,unavailable_for_model_execution,,0,,"ReadTimeout: HTTPSConnectionPool(host='www.gov.za', port=443): Read timed out. (read timeout=60)"
EXP-GOV-004,1,government,resolved,retrieved_extracted,trafilatura,1066,ad5ea50c3d28e5f4c1634555915ddae78c6b997154dabdac16e200e70213ccfb,
EXP-GOV-005,1,government,resolved,retrieved_extracted,trafilatura,1141,e9df0bcab8bf762154efe94698bbb1fc82273b3c3cd9f454809b348e90767808,
EXP-GOV-010,0,government,resolved,retrieved_extracted,pypdf,194376,8be1ca547188198fd9698b255d72d6395f007f7b896fdf3c31c16ade4509b1b0,
EXP-GOV-012,0,government,resolved,retrieved_extracted,trafilatura,650,7a7147b63868b01b966abf64c8ebda2dce74f9fc7267e911511d2bd6de9c7a55,
EXP-MEDIA-053,0,community,resolved,retrieved_extracted,trafilatura,3707,fd6d91dcb4b0fc392aae2c295e1ec4b5a621f738413d29ab3dfd148fa8eb59ed,
EXP-MEDIA-054,0,government,resolved,retrieved_extracted,trafilatura,1103,55f63bce39dc4bae04128328532f9d65a2298d2182df8fb9d2f5e663bacc2277,
EXP-MEDIA-055,0,government,resolved,retrieved_extracted,trafilatura,1362,33d576dfd271d1da6b4b2061ab4d8bb85d8d65c310a1a63badc06be6808c9c4b,
EXP-MEDIA-056,0,government,resolved,retrieved_extracted,trafilatura,911,43290c8c05f39e2da5d47dbe5939195623af698ddbf0de774ef8c1f4b7aa1efa,
EXP-MEDIA-057,0,government,resolved,retrieved_extracted,trafilatura,1290,7756ade416d7615d2aee59262adeae0f9b5adab9c037f4abb89fcc4833f4c8af,
EXP-MEDIA-058,0,government,resolved,retrieved_extracted,trafilatura,785,67a33d170b0f63bd86eaa008124b58a1ed7dd28fc062bf184aaaf4ed83e7b825,
EXP-MEDIA-059,0,government,resolved,retrieved_extracted,trafilatura,1073,d2183e51c156c3db9feccf6e7ebdb862854152b394ebb4518c2f3ba103881779,
EXP-MEDIA-062,1,investor,resolved,retrieved_extracted,trafilatura,552,b46025277d5dcb4d4c1666322bae8e638cce0d5605cdab75d77beeb60ed81734,
EXP-MEDIA-064,0,investor,resolved,retrieved_extracted,trafilatura,807,03e7711da26b2c757624568b0cf72362b3b0c979cab5ec4ba43a0207ba9110f4,
EXP-MEDIA-065,1,labour,resolved,retrieved_extracted,trafilatura,634,0c2d6708065a53325a36b5b34964c8a125e7bf6d675d5e434b7d83bd78cd1d8f,
EXP-MEDIA-068,0,investor,resolved,retrieved_extracted,trafilatura,992,f75d30d3934ee9ee91d2c63068960151d55822a70895cb8ff96839cbd2d20aa9,
EXP-MEDIA-069,0,labour,resolved,retrieved_extracted,trafilatura,1175,99078126663743e9e6c03a8e7635a2ee465395e3987ba39d7c62af12f333eca2,
EXP-MEDIA-070,0,labour,resolved,retrieved_extracted,trafilatura,4078,408beb7bbc3a2328c5916e049bb96e5e09c7d2dec2c6c620081aa9b7679ca465,
EXP-MEDIA-071,0,labour,resolved,retrieved_extracted,trafilatura,1245,05f2878d2b20b4ce5376b29d6d59559b73ffd4803409ed65f527d858fd40dd0b,
EXP-NGO-001,0,NGO,resolved,retrieved_extracted,pypdf,26644,e77a38ef8af75b55db89da538d6419fef4bc388c297d77129e32336e4fd6bea8,
EXP-NGO-002,0,NGO,resolved,retrieved_extracted,pypdf,20808,865017d984ea2c9180071d4909a2207365f599ae1351b252628278f3e3dce4ba,
EXP-NGO-004,0,NGO,resolved,retrieved_extracted,trafilatura,5886,b9d909b2d04157b591135cf39183ec16debfcf6ed87cff46810a56e7f844fc21,
EXP-NGO-005,0,investor,resolved,retrieved_extracted,pypdf,30013,52f682dbf1c259cfb7f6935f6d95a2628acb78d2aa305d4387def6b7b1243bf5,
EXP-NGO-006,0,NGO,resolved,retrieved_extracted,pypdf,16593,de93912379a291ac94c8ecd92b7b8ecb672a027f9595602ca45eb58a07121a17,
EXP-NGO-008,0,labour,resolved,retrieved_extracted,pypdf,129,20f0462900a993adc3f51ea1d8c2582b52ea162ccaf7e24cbfa14f5926236326,
EXP-NGO-009,0,NGO,resolved,retrieved_extracted,pypdf,1323,1ca97c6acd10f6800b5900eee9eea938f3a0f84eb69eadb8acbcf45e83c263f8,
EXP-NGO-011,0,NGO,resolved,retrieved_extracted,pypdf,386,8e0bb43eb5b97ae5778b4b4f36bf2e7170683ad7948b1f5700be43fa527219b7,
EXP-NGO-013,0,NGO,resolved,retrieved_extracted,pypdf,351,8fd1701a664fb6c50f32eb8c5c1b44fcd71e988bb9210d302dfa65b473612c36,
EXP-NGO-014,0,NGO,resolved,retrieved_extracted,pypdf,451,c8184475367f9eb25b02ca432c48792ff04970fd94a21a49dfaa4e6b06c4404b,
EXP-NGO-015,0,NGO,resolved,retrieved_extracted,trafilatura,788,487502314f8eb18e3857c59bf4e5f07dc05258403e26488bbf74c943de4e8a51,
EXP-NGO-016,0,NGO,resolved,retrieved_extracted,pypdf,585,bffc92cfd7975028ff8596c4040b70ec3fb46e0e5947eb4fcfda179102669c4c,
EXP-NGO-017,0,NGO,resolved,retrieved_extracted,pypdf,1010,a9cfb72431d676cf0e5758ebc5e21686be42484ebffe1b14d1f8a54741f36e1a,
EXP-NGO-018,0,NGO,resolved,retrieved_extracted,pypdf,1218,f781838fdf4c31cdf73a9b8200e543c2cb7b850c33b40f0872f4499cb8fa3c91,
EXP-NGO-019,0,government,resolved,retrieved_extracted,trafilatura,594,5f08199c5434c9ced792e14a07b3292a5f5641e365bf9c6a650f4d9240427d76,
EXP-NGO-020,0,government,resolved,retrieved_extracted,pypdf,7158,9d579c8881f164feb195535f0682b9f291c6559ef1a5c1038713a02de4513597,
EXP-NGO-021,0,government,resolved,retrieved_extracted,trafilatura,1061,bf304a8442dc7258e28c85e5f08c04243edb59a4f22ada4fcb5a2b4c136893f1,
EXP-NGO-022,0,community,resolved,retrieved_extracted,pypdf,1223,5b8c3be5fe328157f03f44225a886f553f4120f6a856c2d4a908d23ee1b171c1,
EXP-NGO-023,0,government,resolved,retrieved_extracted,trafilatura,676,ff69776bba03de3a9cc70621340a0e406ea28a0987792242f5ef68a52960bef4,
EXP-NGO-024,0,NGO,resolved,retrieved_extracted,pypdf,512,c85838358c6bbc300320a6f1b1f1987b04a6f4b4829127a2a3a3e703823cf370,
EXP-NGO-025,0,NGO,resolved,retrieved_extracted,pypdf,421,d6420a24983a682e0c3141c74a1ae498f8e09d987edd0967695003737da238c4,
EXP-NGO-026,0,NGO,resolved,retrieved_extracted,pypdf,370,3fee4dccaed3616f2604140bcb858d172e1d8118ea0391a6ef847b24dc7b2f90,
EXP-NGO-027,1,NGO,resolved,retrieved_extracted,pypdf,452,52afad35194a53b236d529508ffbd9a713716e22c6cd92a91a6464fc9f5247f4,
EXP-NGO-028,0,NGO,resolved,retrieved_extracted,pypdf,1168,fa402cd396be0a442f3a438c68d8b3955046d7d104940ad4f2a4def3f9c5bfd6,
EXP-NGO-029,0,NGO,resolved,retrieved_extracted,pypdf,595,f4478d15090870eccfb4ab28fc740c8760210f20f32f9466184ccd38a402882e,
EXP-NGO-030,0,NGO,resolved,retrieved_extracted,pypdf,699,bc887c9d23761aaf82b447fe3f472d155ffda69f3b05cb7402a2b48f2528a4cf,
EXP-OFFICIAL-013,0,community,resolved,retrieved_extracted,pypdf,15488,c09bc39d845361f563838c7e312d23807c4d75bab5d99bc570b6e265902998e2,
EXP-OFFICIAL-015,0,community,resolved,retrieved_extracted,pypdf,9709,ce6d1279aa31a55ad26a42be7fda79a98519d7b83c618c0b22e41469f2f3161d,
GOV-SAT-001,1,government,resolved,retrieved_extracted,trafilatura,603,4d6d7e4d2f13f3458cd2a96d772980b681fce5564f9a7d6467012152b6702d75,
INST-001,0,government,resolved,retrieved_extracted,pypdf,153495,94665832387751bfc73e5f241d0971bf0500a9e28cfc37154b5e621cde8daf07,
INST-002,0,NGO,resolved,retrieved_extracted,pypdf,51202,8f8867497238f8fbf27adf841646975fe945d5271fa51f2099f7b95eaaeccfd1,
INST-003,0,NGO,resolved,retrieved_extracted,pypdf,61984,56cf94d44f0f8d3d29cf06b1dad8e80d7bb861d5b5dd3f52b4f4a67d4b8c5c31,
INST-005,0,NGO,resolved,retrieved_extracted,pypdf,267,bed492ab350792e9810a2f386182358089507fb54239d342822a236daf2cbcb8,
MEDIA-001,0,investor,resolved,retrieved_extracted,trafilatura,1075,8a5e0963a6594c5db709627c898e024e6dc900b65ced3edda4cc1e6ec556faed,
